tconst	titleType	genres	runtimeMinutes	startYear	endYear	durationYears	nEpisodes	isAdult	averageRating	numVotes
tt0096581	tvSeries	Comedy	46	1989	1992	3	90	0	7.9	331
tt0096582	tvSeries	Comedy,Crime,Mystery	45	1989	1991	2	43	0	6.9	1806
tt0096587	tvSeries	Drama,Family	43	1989	2013	24	324	0	4.9	198
tt0096588	tvSeries	Comedy	30	1990	1993	3	18	0	6.5	256
tt0096590	tvSeries	Comedy	30	1989	1991	2	19	0	6.5	198
tt0096591	tvSeries	Adventure,Animation,Drama	25	1990	2003	13	49	0	7.8	1737
tt0096593	tvSeries	Drama	30	1989	1991	2	470	0	7.6	396
tt0096597	tvSeries	Drama,Romance	23	1990	\N	\N	6550	0	3.5	1357
tt0096604	tvSeries	Adventure,Animation,Comedy	11	1989	1991	2	22	0	8.5	220
tt0096606	tvSeries	Action,Adventure,Comedy	60	1989	1989	0	13	0	7.5	371
tt0096607	tvSeries	Action,Crime,Drama	90	1989	1990	1	18	0	7.3	215
tt0096610	tvSeries	Adventure,Comedy,Family	30	1989	1991	2	65	0	7.2	3043
tt0096611	tvSeries	Comedy,Music	400	1989	\N	\N	10	0	7.5	565
tt0096619	tvSeries	Comedy,Family,Fantasy	48	1989	1992	3	13	0	8.3	476
tt0096626	tvSeries	Comedy	25	1988	2021	33	119	0	8.3	9528
tt0096633	tvSeries	Action,Animation,Drama	25	1988	1997	9	110	0	9.0	3213
tt0096635	tvSeries	Drama	60	1989	1993	4	83	0	7.2	2531
tt0096636	tvSeries	Talk-Show	60	1988	\N	\N	4342	0	4.3	1990
tt0096641	tvSeries	Family,Music	30	1989	1995	6	112	0	7.3	441
tt0096642	tvSeries	Adventure,Comedy,Family	25	1989	1994	5	26	0	7.9	1393
tt0096643	tvSeries	Comedy,Family	30	1989	1993	4	96	0	6.5	2774
tt0096646	tvSeries	Action,Drama	60	1989	1989	0	13	0	7.4	539
tt0096651	tvSeries	Comedy	30	1989	1994	5	39	0	7.1	341
tt0096657	tvSeries	Comedy,Family	25	1990	1995	5	15	0	8.5	112962
tt0096658	tvSeries	Crime,Drama	90	1989	2006	17	110	0	6.4	555
tt0096661	tvSeries	Adventure,Family	30	1989	1992	3	48	0	6.3	451
tt0096673	tvSeries	Drama	60	1990	1990	0	13	0	7.3	599
tt0096677	tvSeries	Action,Crime,Mystery	60	1983	1986	3	11	0	7.9	417
tt0096679	tvSeries	Comedy,Drama,Family	1290	1989	1993	4	43	0	8.1	928
tt0096681	tvSeries	Adventure,Family,Fantasy	30	1989	1989	0	6	0	7.0	2293
tt0096684	tvSeries	Action,Adventure,Drama	60	1989	1993	4	97	0	8.1	29661
tt0096685	tvSeries	Action,Animation,Comedy	30	1989	1992	3	144	0	8.1	1470
tt0096686	tvSeries	Action,Animation,Comedy	23	1989	1989	0	18	0	7.9	5010
tt0096688	tvSeries	Documentary	60	1989	1996	7	186	0	7.5	965
tt0096694	tvSeries	Comedy,Family,Romance	30	1989	1992	3	86	0	7.0	34527
tt0096697	tvSeries	Animation,Comedy	22	1989	\N	\N	731	0	8.6	390469
tt0096707	tvSeries	Action,Adventure,Animation	30	1989	1989	0	65	0	6.4	4077
tt0096708	tvSeries	Comedy,Crime,Fantasy	25	1989	1996	7	95	0	8.0	23722
tt0096719	tvSeries	Family	30	1989	1989	0	24	0	6.9	206
tt0096732	tvSeries	Romance,Western	60	1989	1992	3	68	0	7.8	2052
tt0098428	tvSeries	Drama	88	1989	1991	2	10	0	7.5	363
tt0098737	tvSeries	Adventure,Animation,Drama	25	1989	1991	2	52	0	7.8	2446
tt0098740	tvSeries	Comedy,Family,Reality-TV	30	1989	\N	\N	857	0	6.2	5304
tt0098746	tvSeries	Comedy	30	1990	\N	\N	15	0	6.9	332
tt0098749	tvSeries	Drama,Romance	44	1990	2000	10	292	0	6.4	33612
tt0098752	tvSeries	Adventure,Animation,Comedy	30	1990	1991	1	21	0	6.5	1771
tt0098754	tvSeries	Adventure,Family	30	1990	1993	3	78	0	7.1	396
tt0098756	tvSeries	Comedy,Drama	60	1990	1990	0	5	0	5.6	306
tt0098760	tvSeries	Drama	60	1989	1990	1	23	0	8.3	237
tt0098762	tvSeries	Adventure,Animation,Comedy	11	1990	1990	0	26	0	7.3	1498
tt0098763	tvSeries	Action,Adventure,Animation	23	1990	1996	6	113	0	6.7	11521
tt0098765	tvSeries	Crime,Drama,Mystery	60	1991	1993	2	9	0	8.7	5554
tt0098766	tvSeries	Crime,Drama,Mystery	55	1990	1991	1	20	0	7.7	391
tt0098772	tvSeries	Comedy,Drama,Musical	60	1990	1990	0	11	0	4.3	583
tt0098773	tvSeries	Action,Adventure	60	1990	1993	3	66	0	7.5	205
tt0098774	tvSeries	Adventure,Comedy,Family	60	1990	2020	30	129	0	8.1	1713
tt0098779	tvSeries	Adventure,Comedy,Drama	22	1990	\N	\N	21	0	7.5	252
tt0098780	tvSeries	Comedy	30	1990	1996	6	119	0	7.5	3369
tt0098781	tvSeries	Comedy	\N	1990	1998	8	66	0	8.0	1368
tt0098784	tvSeries	Drama	60	1989	1994	5	96	0	7.5	175
tt0098786	tvSeries	Biography,Drama,Music	30	1990	1990	0	13	0	8.1	201
tt0098790	tvSeries	Comedy	30	1990	1994	4	99	0	7.0	1309
tt0098794	tvSeries	Comedy	60	1991	1996	5	172	0	6.6	885
tt0098795	tvSeries	Comedy	30	1990	1991	1	13	0	5.2	615
tt0098797	tvSeries	Drama,Romance	60	1990	\N	\N	20	0	7.8	307
tt0098798	tvSeries	Action,Crime,Fantasy	48	1990	1991	1	22	0	7.1	7130
tt0098800	tvSeries	Comedy	22	1990	1996	6	148	0	7.9	130078
tt0098802	tvSeries	Comedy,Fantasy	30	1990	1992	2	36	0	8.2	2684
tt0098803	tvSeries	Adventure,Family,Fantasy	23	1991	1992	1	24	0	7.9	1188
tt0098809	tvSeries	Comedy	30	1990	1990	0	26	0	7.9	184
tt0098811	tvSeries	Animation,Comedy,Family	30	1990	1991	1	13	0	6.7	169
tt0098817	tvSeries	Comedy	30	1990	1992	2	13	0	7.3	1818
tt0098818	tvSeries	Comedy,Family,Fantasy	30	1991	1993	2	72	0	5.7	1307
tt0098820	tvSeries	Comedy,Game-Show,News	29	1990	\N	\N	564	0	7.9	4922
tt0098826	tvSeries	Comedy,Drama,Musical	60	1990	1990	0	9	0	8.0	202
tt0098830	tvSeries	Comedy	30	1990	1994	4	127	0	8.1	10858
tt0098833	tvSeries	Comedy	55	1990	1993	3	23	0	8.4	12288
tt0098834	tvSeries	Adventure,Drama,Family	24	1991	1991	0	4	0	8.2	1686
tt0098837	tvSeries	Comedy	60	1990	1995	5	44	0	7.8	15536
tt0098840	tvSeries	Adventure,Animation,Comedy	30	1990	1990	0	13	0	5.9	167
tt0098844	tvSeries	Crime,Drama,Mystery	45	1990	\N	\N	460	0	7.7	35578
tt0098846	tvSeries	Comedy	30	1990	1993	3	26	0	8.3	252
tt0098851	tvSeries	Comedy	30	1990	1993	3	66	0	7.4	352
tt0098858	tvSeries	Comedy	30	1990	1992	2	13	0	8.1	215
tt0098861	tvSeries	Animation,Comedy,Family	23	1990	1993	3	0	0	8.3	1429
tt0098869	tvSeries	Drama	60	1989	1995	6	64	0	6.3	219
tt0098874	tvSeries	Comedy	25	1990	\N	\N	13	0	8.1	274
tt0098878	tvSeries	Comedy,Drama	60	1990	1995	5	110	0	8.3	16320
tt0098881	tvSeries	Comedy	30	1990	1992	2	19	0	7.3	201
tt0098882	tvSeries	Comedy,Drama	90	1990	2001	11	44	0	7.8	6411
tt0098883	tvSeries	Comedy	30	1991	2003	12	321	0	6.6	342
tt0098887	tvSeries	Comedy,Drama	25	1990	1991	1	12	0	5.9	361
tt0098888	tvSeries	Comedy,Fantasy	30	1990	1993	3	73	0	7.9	5549
tt0098891	tvSeries	Adventure,Animation,Family	30	1990	1991	1	65	0	7.3	649
tt0098895	tvSeries	Comedy	30	1990	1992	2	21	0	7.1	190
tt0098896	tvSeries	Crime,Drama	50	1989	1996	7	62	0	7.4	492
tt0098900	tvSeries	Adventure,Drama,Family	60	1990	1996	6	94	0	8.5	4281
tt0098902	tvSeries	Comedy,Drama,Family	\N	1990	1993	3	34	0	3.8	217
tt0098904	tvSeries	Comedy	22	1989	1998	9	172	0	8.8	295150
tt0098909	tvSeries	Comedy,Horror,Mystery	60	1990	1991	1	21	0	7.3	387
tt0098910	tvSeries	Comedy,Family,Fantasy	30	1989	1993	4	65	0	7.9	674
tt0098911	tvSeries	Drama	30	1992	\N	\N	3871	0	4.8	953
tt0098912	tvSeries	Adventure,Family,Fantasy	30	1990	1990	0	6	0	7.2	1963
tt0098913	tvSeries	Action,Drama	50	1991	1993	2	21	0	7.6	299
tt0098917	tvSeries	Action,Adventure,Crime	30	1990	1992	2	48	0	7.0	346
tt0098919	tvSeries	Sci-Fi	30	1990	1993	3	72	0	6.5	927
tt0098924	tvSeries	Action,Adventure,Animation	30	1990	1991	1	66	0	7.6	14552
tt0098927	tvSeries	Comedy,Sci-Fi	60	1990	1991	1	21	0	6.8	166
tt0098929	tvSeries	Adventure,Animation,Comedy	21	1990	1995	5	98	0	7.5	12960
tt0098933	tvSeries	Comedy	30	1990	1992	2	46	0	7.2	170
tt0098936	tvSeries	Crime,Drama,Mystery	47	1990	1991	1	30	0	8.8	190002
tt0098937	tvSeries	Comedy	30	1990	1991	1	18	0	5.4	179
tt0098939	tvSeries	Comedy	25	1990	1996	6	95	0	6.6	503
tt0098941	tvSeries	Comedy	25	1990	1991	1	15	0	7.5	826
tt0098943	tvSeries	Comedy	30	1991	1995	4	65	0	6.9	261
tt0098945	tvSeries	Comedy	30	1990	1994	4	47	0	7.8	1761
tt0098948	tvSeries	Comedy,Drama	30	1990	1997	7	172	0	7.2	12334
tt0098950	tvSeries	Action,Adventure,Animation	30	1990	1991	1	13	0	7.0	230
tt0098957	tvSeries	Adventure,Family,Romance	30	1990	1993	3	89	0	6.8	1704
tt0099363	tvSeries	Drama,Horror,Romance	45	1991	1991	0	12	0	7.5	1961
tt0100044	tvSeries	Action,Adventure,Animation	25	1990	\N	\N	13	0	7.6	2540
tt0100366	tvSeries	Animation,Comedy,Family	5	1980	2006	26	158	0	7.4	6675
tt0100421	tvSeries	Animation,Comedy,Sci-Fi	54	1990	1990	0	2	0	6.3	208
tt0101032	tvSeries	Comedy	40	1991	1999	8	56	0	6.9	1357
tt0101036	tvSeries	Comedy	25	1991	1993	2	101	0	7.0	206
tt0101041	tvSeries	Comedy	30	1991	1992	1	35	0	4.1	181
tt0101042	tvSeries	Adventure,Animation,Family	23	1991	1993	2	26	0	6.4	1536
tt0101049	tvSeries	Comedy	30	1987	1995	8	26	0	8.3	9416
tt0101050	tvSeries	Comedy,Drama,Family	30	1990	1995	5	114	0	6.1	7995
tt0101054	tvSeries	Comedy	30	1991	1997	6	52	0	7.1	3294
tt0101055	tvSeries	Drama	30	1991	1993	2	33	0	8.6	401
tt0101056	tvSeries	Adventure,Animation,Sci-Fi	30	1993	1994	1	13	0	7.1	391
tt0101058	tvSeries	Comedy	60	1991	1991	0	7	0	8.6	193
tt0101063	tvSeries	Action,Adventure,Comedy	25	1991	1992	1	51	0	8.3	230
tt0101065	tvSeries	Comedy,Family	30	1991	1994	3	66	0	7.2	8789
tt0101069	tvSeries	Comedy,Crime,Drama	60	1991	1996	5	93	0	7.1	2147
tt0101073	tvSeries	Crime,Drama	60	1991	1993	2	66	0	7.3	340
tt0101074	tvSeries	Adventure,Family,Sci-Fi	25	1991	1991	0	6	0	6.6	210
tt0101076	tvSeries	Action,Adventure,Animation	30	1991	1992	1	91	0	7.6	15954
tt0101077	tvSeries	Comedy,Drama	100	1991	1993	2	20	0	7.8	2098
tt0101078	tvSeries	Comedy	30	1991	1992	1	29	0	7.7	193
tt0101081	tvSeries	Comedy,Family,Fantasy	30	1991	1994	3	65	0	7.5	18430
tt0101084	tvSeries	Adventure,Animation,Comedy	30	1991	1994	3	56	0	7.4	18694
tt0101085	tvSeries	Comedy	30	1991	1992	1	18	0	7.4	181
tt0101088	tvSeries	Adventure,Comedy,Drama	30	1991	1992	1	19	0	8.2	5575
tt0101099	tvSeries	Drama	25	1990	\N	\N	65	0	7.1	437
tt0101111	tvSeries	Comedy,Sport	30	1991	\N	\N	15	0	2.5	193
tt0101114	tvSeries	Comedy,Crime,Drama	50	1992	2010	18	372	0	6.8	3225
tt0101115	tvSeries	Comedy	30	1991	1994	3	72	0	7.2	2196
tt0101116	tvSeries	Comedy	30	1991	1992	1	14	0	7.3	160
tt0101120	tvSeries	Comedy,Family	22	1991	1999	8	203	0	7.2	42851
tt0101121	tvSeries	Drama,History,Romance	60	1991	1993	2	42	0	8.9	1200
tt0101123	tvSeries	Drama	50	1991	1994	3	34	0	8.0	1365
tt0101124	tvSeries	Drama	60	1991	1993	2	38	0	8.6	873
tt0101130	tvSeries	Adventure,Comedy,Family	23	1991	1992	1	26	0	6.9	896
tt0101134	tvSeries	Animation,Comedy,Crime	30	1991	1994	3	24	0	8.0	896
tt0101143	tvSeries	Comedy	45	1992	2014	22	45	0	7.7	7990
tt0101149	tvSeries	Comedy,Crime,Mystery	30	1991	1999	8	24	0	7.3	549
tt0101153	tvSeries	Comedy	30	1991	1993	2	47	0	5.5	283
tt0101155	tvSeries	Comedy,Game-Show,Music	50	1991	1999	8	168	0	6.4	272
tt0101158	tvSeries	Comedy	30	1991	1994	3	68	0	6.7	424
tt0101161	tvSeries	Drama	60	1991	1992	1	13	0	7.5	201
tt0101169	tvSeries	Action,Adventure,Animation	30	1991	1992	1	21	0	8.3	2516
tt0101171	tvSeries	Action,Adventure,Animation	22	1991	1994	3	65	0	7.4	701
tt0101175	tvSeries	Crime,Drama	60	1991	1993	2	44	0	7.7	448
tt0101177	tvSeries	Comedy	25	1991	2006	15	306	0	7.8	2519
tt0101178	tvSeries	Adventure,Animation,Comedy	30	1991	1996	5	55	0	7.5	22557
tt0101184	tvSeries	Comedy,Drama	30	1991	1994	3	72	0	7.4	1547
tt0101187	tvSeries	Comedy	30	1991	1992	1	15	0	7.2	261
tt0101188	tvSeries	Adventure,Animation,Comedy	30	1991	2006	15	178	0	7.4	34412
tt0101190	tvSeries	Comedy,Drama,Family	30	1991	1993	2	26	0	8.2	5572
tt0101192	tvSeries	Comedy,Music	60	1990	1994	4	51	0	8.2	176
tt0101198	tvSeries	Crime,Drama,Mystery	60	1991	1999	8	176	0	6.6	2811
tt0101199	tvSeries	Drama	60	1991	1996	5	127	0	7.5	2023
tt0101205	tvSeries	Comedy,Family,Romance	30	1991	1998	7	160	0	6.5	14125
tt0101206	tvSeries	Drama,Fantasy,Horror	232	1991	\N	\N	7	0	5.3	2937
tt0101209	tvSeries	Action,Adventure	44	1991	1993	2	44	0	7.2	205
tt0101213	tvSeries	Comedy,Family	25	1991	1991	0	24	0	8.0	1965
tt0101214	tvSeries	Drama	30	1992	1992	0	65	0	7.5	326
tt0101217	tvSeries	Adventure	30	1991	1995	4	75	0	5.9	425
tt0101222	tvSeries	Comedy	30	1991	1991	0	7	0	4.9	218
tt0101223	tvSeries	Comedy,Drama,Family	30	1991	1992	1	20	0	7.8	1146
tt0101226	tvSeries	Action,Drama	60	1991	1993	2	66	0	7.8	1743
tt0101235	tvSeries	Comedy,Family	30	1991	1993	2	54	0	7.4	218
tt0101236	tvSeries	Comedy,Game-Show	30	1991	1993	2	53	0	7.3	481
tt0101240	tvSeries	Adventure,Animation,Comedy	30	1991	1992	1	19	0	4.7	234
tt0103346	tvSeries	Drama	60	1992	1992	0	6	0	6.6	152
tt0103349	tvSeries	Crime,Documentary	60	1992	\N	\N	341	0	8.1	746
tt0103352	tvSeries	Drama,Family,Fantasy	30	1990	2000	10	91	0	8.2	14579
tt0103357	tvSeries	Adventure,Comedy,Crime	25	1978	1996	18	135	0	7.5	920
tt0103359	tvSeries	Action,Adventure,Animation	23	1992	1995	3	85	0	9.0	97437
tt0103360	tvSeries	Comedy	306	1992	1995	3	13	0	7.0	1870
tt0103362	tvSeries	Crime,Drama	50	1992	1994	2	35	0	8.2	551
tt0103363	tvSeries	Comedy,Game-Show,News	120	1992	2021	29	396	0	7.3	1411
tt0103365	tvSeries	Comedy,Fantasy,Sci-Fi	30	1992	1992	0	8	0	5.5	240
tt0103369	tvSeries	Action,Adventure,Animation	30	1992	1997	5	200	0	7.8	6047
tt0103372	tvSeries	Comedy	30	1992	1993	1	33	0	7.4	287
tt0103373	tvSeries	Adventure,Animation,Comedy	30	1990	1998	8	81	0	7.3	4421
tt0103376	tvSeries	Comedy	30	1991	1995	4	18	0	8.2	12784
tt0103380	tvSeries	Comedy,Family,Music	30	1992	1997	5	78	0	7.1	1652
tt0103381	tvSeries	Drama,Romance,War	258	1992	1992	0	5	0	7.5	836
tt0103383	tvSeries	Animation,Comedy,Drama	30	1992	1995	3	13	0	7.0	232
tt0103384	tvSeries	Drama,Music	50	1992	1995	3	48	0	7.0	216
tt0103391	tvSeries	Adventure,History	60	1992	1992	0	13	0	7.6	291
tt0103396	tvSeries	Documentary,News	60	1992	\N	\N	1230	0	7.0	2500
tt0103405	tvSeries	Drama,Family,Western	60	1993	1998	5	149	0	6.8	11717
tt0103406	tvSeries	Drama,Romance	107	1993	1993	0	6	0	5.1	275
tt0103407	tvSeries	Comedy	30	1992	1993	1	20	0	7.6	264
tt0103408	tvSeries	Adventure,Animation,Comedy	30	1992	1997	5	76	0	7.2	3077
tt0103414	tvSeries	Animation,Comedy,Crime	30	1992	1992	0	6	0	8.1	398
tt0103415	tvSeries	Comedy	30	1992	1993	1	22	0	8.1	322
tt0103417	tvSeries	Crime,Drama,Horror	60	1992	1996	4	70	0	7.6	2663
tt0103426	tvSeries	Comedy	30	1992	1993	1	24	0	7.3	2138
tt0103428	tvSeries	Adventure,Animation,Comedy	30	1992	1993	1	78	0	6.8	8453
tt0103429	tvSeries	Comedy	26	1992	1993	1	12	0	7.8	1305
tt0103434	tvSeries	Drama,Family,Romance	25	1992	\N	\N	7469	0	2.8	1247
tt0103435	tvSeries	Comedy,Family,Sport	30	1992	1997	5	101	0	6.4	3134
tt0103436	tvSeries	Crime,Drama	60	1992	1993	1	14	0	7.4	154
tt0103437	tvSeries	Comedy,Romance	30	1992	1995	3	54	0	7.1	402
tt0103439	tvSeries	Drama,Music	60	1992	1992	0	13	0	7.3	260
tt0103442	tvSeries	Action,Adventure,Fantasy	60	1992	1998	6	119	0	7.2	15548
tt0103447	tvSeries	Action,Adventure	60	1992	1992	0	8	0	6.7	192
tt0103450	tvSeries	Comedy	30	1992	1993	1	18	0	4.7	161
tt0103454	tvSeries	Comedy	45	1992	\N	\N	65	0	7.7	225
tt0103460	tvSeries	Action,Crime,Drama	60	1993	1997	4	88	0	6.6	2350
tt0103463	tvSeries	Action,Adventure,Comedy	25	1992	1993	1	50	0	8.0	299
tt0103466	tvSeries	Comedy	30	1992	1998	6	89	0	8.4	8256
tt0103468	tvSeries	Comedy	60	1992	1993	1	40	0	8.4	507
tt0103469	tvSeries	Music,Talk-Show	60	1992	\N	\N	311	0	8.2	514
tt0103477	tvSeries	Adventure,Animation,Comedy	25	1992	1994	2	31	0	6.8	4919
tt0103480	tvSeries	Comedy,Family	28	1995	1996	1	7	0	6.2	259
tt0103481	tvSeries	Comedy,Romance	30	1992	1995	3	67	0	6.8	210
tt0103484	tvSeries	Comedy,Romance	22	1992	2019	27	174	0	6.7	22913
tt0103486	tvSeries	Action,Crime,Sci-Fi	60	1992	1992	0	9	0	8.0	318
tt0103487	tvSeries	Drama	50	1992	2011	19	3983	0	3.8	260
tt0103488	tvSeries	Comedy,Drama,Romance	30	1992	1997	5	132	0	7.4	8947
tt0103491	tvSeries	Drama,Romance	60	1992	1999	7	220	0	5.9	11957
tt0103496	tvSeries	Comedy,Fantasy	30	1992	1993	1	13	0	8.3	383
tt0103502	tvSeries	Comedy,Crime,Drama	60	1992	1992	0	6	0	7.2	442
tt0103504	tvSeries	Adventure,Drama,Family	30	1992	1994	2	39	0	8.2	722
tt0103505	tvSeries	Comedy	30	1992	1992	0	7	0	7.3	950
tt0103506	tvSeries	Comedy	30	1992	1993	1	19	0	7.7	167
tt0103512	tvSeries	Crime,Drama,Family	120	1992	1996	4	88	0	7.8	4342
tt0103513	tvSeries	Adventure,Animation,Comedy	\N	1992	1992	0	13	0	6.6	157
tt0103515	tvSeries	Comedy	30	1992	1993	1	21	0	8.2	374
tt0103518	tvSeries	Action,Adventure,Comedy	46	1992	1993	1	20	0	7.4	353
tt0103520	tvSeries	Drama,Reality-TV	30	1992	\N	\N	654	0	5.1	4033
tt0103522	tvSeries	Drama,Romance	30	1992	1999	7	66	0	5.8	1049
tt0103523	tvSeries	Drama	45	1992	2002	10	318	0	6.4	1207
tt0103524	tvSeries	Action,Adventure,Crime	43	1992	1997	5	110	0	6.0	5122
tt0103529	tvSeries	Comedy,Family,Fantasy	25	1989	2001	12	52	0	8.1	2512
tt0103530	tvSeries	Comedy,Family,Music	30	1992	1995	3	52	0	7.3	422
tt0103531	tvSeries	Talk-Show	\N	1992	1996	4	6	0	4.6	383
tt0103542	tvSeries	Adventure,Animation,Comedy	26	1990	1992	2	85	0	5.9	420
tt0103549	tvSeries	Documentary	60	1991	1997	6	107	0	8.3	222
tt0103559	tvSeries	Action,Adventure,Animation	22	1994	1996	2	40	0	6.3	2584
tt0103562	tvSeries	Adventure,Animation,Comedy	30	1991	1995	4	65	0	6.8	9965
tt0103564	tvSeries	Action,Comedy,Crime	60	1992	1992	0	13	0	6.4	363
tt0103568	tvSeries	Sci-Fi	25	1992	1995	3	26	0	7.4	365
tt0103569	tvSeries	Comedy,Music,Talk-Show	62	1992	2014	22	4642	0	5.2	10482
tt0103575	tvSeries	Talk-Show	\N	1992	1994	2	165	0	3.0	206
tt0103584	tvSeries	Action,Animation,Family	23	1992	1997	5	76	0	8.4	41083
tt0103586	tvSeries	Action,Adventure,Family	45	1992	1993	1	28	0	7.3	7580
tt0104421	tvSeries	Animation,Comedy,Romance	24	1992	\N	\N	61	0	6.3	213
tt0104523	tvSeries	Biography,Horror,Mystery	163	1992	\N	\N	2	0	6.4	1350
tt0104524	tvSeries	Adventure,Family,Thriller	26	1993	1996	3	41	0	8.0	271
tt0104539	tvSeries	Drama	240	1992	\N	\N	2	0	5.4	156
tt0105559	tvSeries	Adventure,Animation,Comedy	30	1992	\N	\N	71	0	7.7	2053
tt0105646	tvSeries	Adventure,Animation,Family	11	1992	1992	0	13	0	7.6	198
tt0105748	tvSeries	Animation,Comedy,Drama	174	1992	\N	\N	7	0	7.5	682
tt0105927	tvSeries	Comedy	30	1993	2003	10	109	0	6.5	380
tt0105928	tvSeries	Animation,Comedy,Family	22	1993	1995	2	26	0	7.2	4210
tt0105929	tvSeries	Comedy	45	1992	2012	20	39	0	8.1	19416
tt0105930	tvSeries	Action,Adventure	60	1993	1994	1	22	0	5.8	722
tt0105931	tvSeries	Comedy,Crime	50	1993	2007	14	65	0	7.2	161
tt0105932	tvSeries	Action,Adventure,Comedy	45	1993	1994	1	27	0	8.3	8380
tt0105933	tvSeries	Comedy,Drama,Family	30	1992	1996	4	39	0	8.3	9338
tt0105935	tvSeries	Action,Adventure,Animation	30	1994	1995	1	86	0	7.3	11160
tt0105939	tvSeries	Comedy	30	1993	1993	0	13	0	7.7	451
tt0105941	tvSeries	Adventure,Animation,Comedy	21	1993	1998	5	99	0	7.9	23148
tt0105943	tvSeries	Comedy,Romance	60	1992	2005	13	67	0	8.2	4259
tt0105946	tvSeries	Action,Adventure,Drama	45	1993	1998	5	111	0	8.3	30532
tt0105947	tvSeries	Comedy,Crime	30	1993	\N	\N	17	0	8.4	287
tt0105950	tvSeries	Animation,Comedy,Music	15	1993	2011	18	210	0	7.5	30078
tt0105951	tvSeries	Drama	90	1992	2013	21	95	0	4.3	173
tt0105954	tvSeries	Drama	60	1993	\N	\N	11	0	7.4	158
tt0105958	tvSeries	Comedy,Drama,Family	23	1993	2000	7	158	0	8.0	41637
tt0105968	tvSeries	\N	60	1993	1994	1	5	0	8.7	427
tt0105970	tvSeries	Comedy,Talk-Show	60	1993	\N	\N	15	0	2.7	234
tt0105972	tvSeries	Drama	60	1993	1993	0	17	0	7.5	221
tt0105973	tvSeries	Action,Adventure	60	1993	1994	1	22	0	6.5	511
tt0105977	tvSeries	Crime,Drama,Mystery	100	1993	1996	3	25	0	8.4	6351
tt0105982	tvSeries	Comedy	30	1993	1997	4	98	0	6.6	730
tt0105986	tvSeries	Crime,Drama,Mystery	45	1993	2001	8	178	0	6.8	7381
tt0105988	tvSeries	Animation,Comedy,Family	30	1993	1994	1	14	0	6.4	1370
tt0105994	tvSeries	Crime,Drama,Mystery	30	1993	1996	3	15	0	6.5	471
tt0105996	tvSeries	Animation,Comedy,Family	30	1993	1993	0	10	0	6.9	471
tt0105999	tvSeries	Comedy,Family	30	1993	1998	5	62	0	6.8	1659
tt0106004	tvSeries	Comedy	22	1993	2004	11	264	0	8.1	80835
tt0106006	tvSeries	Comedy,Fantasy,Sci-Fi	\N	1993	1997	4	107	0	7.6	410
tt0106014	tvSeries	Comedy,Drama,Fantasy	30	1993	2016	23	59	0	7.4	2746
tt0106015	tvSeries	Action,Adventure,Comedy	25	1993	1994	1	50	0	8.1	219
tt0106017	tvSeries	Comedy,Romance	30	1993	1998	5	112	0	6.4	3972
tt0106024	tvSeries	Animation,Family	30	1991	\N	\N	15	0	6.1	184
tt0106028	tvSeries	Crime,Drama,Mystery	60	1993	1999	6	122	0	8.6	12469
tt0106030	tvSeries	Comedy	210	1992	1992	0	7	0	7.4	969
tt0106039	tvSeries	Comedy	30	1993	1996	3	84	0	7.3	1033
tt0106041	tvSeries	Comedy	30	1991	1995	4	13	0	8.2	163
tt0106042	tvSeries	Crime,Drama	90	1992	\N	\N	101	0	4.8	393
tt0106045	tvSeries	Comedy,Drama	60	1993	1993	0	13	0	8.1	330
tt0106052	tvSeries	Comedy,Music,Talk-Show	60	1993	2009	16	2778	0	8.1	17997
tt0106053	tvSeries	Comedy,Music,Talk-Show	60	1993	2015	22	6691	0	6.9	13572
tt0106056	tvSeries	Comedy	30	1993	1998	5	118	0	7.5	5311
tt0106057	tvSeries	Adventure,Comedy,Drama	46	1993	1997	4	87	0	6.7	23577
tt0106062	tvSeries	Action,Drama,Fantasy	60	1993	1993	0	13	0	7.9	184
tt0106063	tvSeries	Drama	50	1993	1995	2	40	0	8.2	305
tt0106064	tvSeries	Action,Adventure,Family	30	1993	1996	3	156	0	6.5	21744
tt0106069	tvSeries	Crime,Drama	60	1993	1993	0	13	0	7.9	205
tt0106072	tvSeries	Comedy	25	1993	1997	4	141	0	6.4	1055
tt0106076	tvSeries	Adventure,Animation,Comedy	\N	1993	1996	3	26	0	7.7	435
tt0106077	tvSeries	Documentary	300	1994	1998	4	45	0	7.7	152
tt0106079	tvSeries	Crime,Drama,Mystery	45	1993	2005	12	261	0	7.6	13260
tt0106080	tvSeries	Comedy,Family,Romance	22	1993	1999	6	145	0	7.0	42124
tt0106084	tvSeries	Crime,Drama,Mystery	\N	1990	1994	4	9	0	7.7	460
tt0106087	tvSeries	Crime,Drama,Mystery	60	1992	1998	6	90	0	8.4	563
tt0106090	tvSeries	Drama	\N	1994	2010	16	1343	0	3.5	253
tt0106097	tvSeries	Drama	50	1993	2002	9	152	0	6.4	412
tt0106099	tvSeries	Comedy	23	1993	1999	6	62	0	8.5	1104
tt0106100	tvSeries	Comedy	30	1993	1994	1	22	0	6.8	213
tt0106102	tvSeries	Comedy,Crime,Drama	50	1994	1997	3	40	0	7.6	1467
tt0106105	tvSeries	Adventure,Animation,Comedy	30	1993	1994	1	26	0	4.2	219
tt0106108	tvSeries	Comedy	\N	1993	1998	5	147	0	7.6	268
